t,r1x,r1y,r1z,v1x,v1y,v1z,r2x,r2y,r2z,v2x,v2y,v2z,f
2108.1541193631124,-3618.6609952726953,5702.770709310619,-1071.172546530635,0.2432086423861552,1.53818166045027,7.4802534796291,-2275.2917652639258,4287.408204500082,4813.517819008212,-3.681345087407842,4.032680425167298,-5.333693385678538,6199.7961745870025
2345.8563757003176,-3434.5990143049403,5864.086964964182,723.6794059093597,1.296669771616276,-0.189443322069801,7.532217528714582,-3060.493769141428,5084.728605575241,3391.626288091832,-2.886183996874354,2.636031289566471,-6.559823771306605,2804.513282720452
2542.4577524596143,-3099.0321418153358,5685.96598298407,2175.1189109985116,2.1033171764766188,-1.6154286103832587,7.173291509677673,-3549.837443112577,5476.650932302773,2030.6140696206935,-2.071633632268578,1.3346272384287257,-7.229827339737913,517.6097558016454
2689.3658260785473,-2749.6719870879188,5373.106895723437,3194.798392414935,2.6421213136003114,-2.6342318075968607,6.677193364301773,-3805.0523963303353,5598.155816566702,945.8777983243009,-1.3949605733083168,0.3157124663568599,-7.504439391760468,2494.4174998404696
2780.16000879682,-2496.0239104227667,5106.655753950704,3783.495597605536,2.9403528604234554,-3.2300338551669303,6.27933798565193,-3911.898074621549,5597.94734311905,260.8067923797792,-0.956575921044578,-0.32031572649443174,-7.573181722275921,3828.237648435116
2810.8721591508165,-2404.2639241202587,5004.460755093746,3974.071312448074,3.0345071078109362,-3.424309255916613,6.1298624343674275,-3938.9640469710325,5584.810451770078,28.109411312021372,-0.8058053332394076,-0.5350731952822693,-7.5787460344558255,4273.491027570754
2841.584309504813,-2309.6670821721164,4896.360833695949,4159.944607645908,3.1250730266934292,-3.614527967798735,5.973146490169931,-3961.384343280874,5565.08674121665,-204.62123161588545,-0.6540759069193572,-0.7492115755309984,-7.575346640888006,4714.318531377044
2932.3784922230852,-2014.51692344026,4543.523336137525,4679.848863747292,3.370812799297215,-4.150988577097326,5.469368962916289,-4000.266185249614,5468.516641844722,-890.1782493480497,-0.20166525960288997,-1.3761820600512766,-7.512960142102222,5985.316598726983
3079.2865658420187,-1494.4213346120903,3875.2857781827674,5416.551571345124,3.693749662114784,-4.925789371645381,4.5375562544916415,-3975.8954341525778,5193.617199868011,-1976.902200291725,0.532681396717632,-2.3578206425923747,-7.248249756573514,7909.416547219147
3275.887942601316,-738.1194438127987,2821.461641630744,6170.856063489617,3.9689599318455713,-5.751288086767291,3.1051889861052784,-3776.331434394021,4608.804785246791,-3342.73233595481,1.4891683490264505,-3.5672696151893346,-6.5900568984143275,10145.624270925193
3513.590198938521,220.13276684734913,1371.5072614659534,6683.473803553163,4.0462311152895465,-6.376576152113223,1.1829547871069974,-3294.015231178824,3609.100184989415,-4773.193261017997,2.5448655830750706,-4.794325632293544,-5.374847963545358,12190.622562931852
3782.004605629723,1280.2241006774066,-375.66550323798657,6697.7181634172985,3.793582140570868,-6.544356962395943,-1.0771063869231985,-2474.2025069554734,2180.4454841088204,-5980.827704900362,3.517619788526382,-5.770701453241155,-3.5562191813463078,13467.5516656433
4069.400165107292,2286.6842331874645,-2205.302374936026,6051.267972088961,3.1504538193868212,-6.079031444308543,-3.38249184611723,-1354.3087131244909,439.04879874535203,-6679.510994569764,4.208694778627804,-6.24357364702901,-1.264545856870196,13502.672174897963
4363.216312345157,3074.2662532021513,-3842.371711294373,4752.454914184591,2.1627050583769427,-4.964773233571961,-5.37881455000852,-67.64853690579055,-1386.1255820107342,-6687.853749100927,4.470987656008685,-6.068904574781132,1.208121959347141,12115.503947717802
4650.611871822727,3528.8838437854047,-5049.52785654764,2990.581466469141,0.9741053095405919,-3.364204111735661,-6.776634054773885,1198.8451285632111,-3029.958006158487,-6004.873996035539,4.266930862626377,-5.272339017481026,3.504080256959255,9509.256636190888
4919.026278513929,3629.905320139598,-5715.106510170267,1065.632956275879,-0.226704654511221,-1.5585719854397975,-7.4590301372417676,2273.723544642073,-4289.153785930921,-4810.248195003588,3.6820567976775536,-4.039631094559935,5.330715820644333,6196.656314813543
5156.728534851134,3450.3295012141166,-5882.400281283896,-723.9132176238713,-1.2750988504241385,0.15869038293197774,-7.509848758157449,3059.112823348472,-5087.981215074455,-3389.1014756618706,2.887141842285379,-2.6418839076413265,6.55633826913719,2808.448075464622
5353.329911610431,3119.4946249216214,-5711.407927415586,-2171.310651560547,-2.076806754834864,1.5734549801905984,-7.155602545744402,3548.7180400477205,-5481.033586487641,-2028.864592941891,2.073437939201061,-1.3403943944794061,7.22539686488235,507.5391183608276
5500.237985229363,2774.2763227591763,-5405.349091393662,-3188.9028429983573,-2.6124368041892114,2.583746966046754,-6.667111154685775,3804.2739944189334,-5603.4174755393005,-944.828050546337,1.3978562256065843,-0.32197250687089624,7.49938690100674,2477.0946616028145
5591.0321679476365,2523.3942170010823,-5143.704230127495,-3776.967907102416,-2.9092514070793425,3.174781361509051,-6.275734746154057,3911.4211065245386,-5603.800684072861,-260.2273461813095,0.960335579892357,0.31353587248411513,7.567913026266935,3808.6443212514555
5621.744318301633,2432.5958648014603,-5043.22958490548,-3967.470616430469,-3.003053240541565,3.3675891737053982,-6.12874180319005,3938.6075680049353,-5590.875471186545,-27.692515466558007,0.8098868080367788,0.5280860294439217,7.5734464955280565,4253.215107631074
5652.45646865563,2338.9703625567513,-4936.893744923481,-4153.3494074874,-3.093339506488563,3.556430452330507,-5.9746475090368305,3961.1584532833085,-5571.3700383175255,204.8749834644121,0.6584927708098771,0.742003379274892,7.5700410745593825,4693.418179798324
5743.250651373902,2046.7254709931947,-4589.497394640875,-4673.768378833726,-3.3387234834117487,4.0894400111061415,-5.479370887483415,4000.489166319159,-5475.487459649195,889.9541610630646,0.20714302768417783,1.3682553467449747,7.507799708378242,5962.984108097456
5890.158724992835,1531.2917343456354,-3930.576272284983,-5413.070652990859,-3.6627865324522886,4.861100207466318,-4.56324285368418,3977.0596737088485,-5201.847412368629,1975.9699324675207,-0.5253351680824314,2.3486228360458745,7.2439203045211285,7886.433407972052
6086.760101752132,780.6384443872186,-2889.424366944702,-6174.669835096929,-3.943208977892028,5.688302938046125,-3.1538108830744718,3779.1933333901857,-4619.007238370051,3341.1586777356465,-1.4792861241632185,3.5565084907632296,6.588133535428799,10125.896533992878
6324.462358089338,-172.80099350399803,-1453.2025246966152,-6702.061578483207,-4.032455072491227,6.325891520726542,-1.2578743377147386,3299.547566701371,-3622.006598653128,4771.695425602205,-2.532463129360196,4.782624584663194,5.377734468620258,12182.282849432191
6592.87676478054,-1231.683450918889,283.6598727359695,-6739.477446988143,-3.7990854736680606,6.520136640963137,0.981610778178807,2483.279396044678,-2196.4043694887164,5981.032350217309,-3.503997995009448,5.76016275793831,3.566193280499836,13481.952273342355
6880.272324258109,-2243.039887645928,2111.626949478941,-6121.528072006524,-3.1789194642123344,6.0925330091118175,3.283218192785093,1367.1740962025387,-457.48289157816,6683.701649138901,-4.196480643606426,6.237474040764772,1.2821033130917152,13550.198470719813
7174.088471495974,-3042.036527203227,3758.495565719508,-4849.650577216948,-2.2107188650486957,5.01706204748088,5.298459424493144,83.52304394943752,1366.9311652218678,6698.056879280616,-4.463202294860307,6.070239873679161,-1.1853950564100022,12199.92829550244
7461.484030973544,-3512.109039231513,4985.0094266038,-3105.885610370021,-1.0317080753276235,3.444137513039668,6.733349620740861,-1181.616681919418,3012.3541315935026,6021.803751781243,-4.265546204072251,5.282117184313759,-3.4808553078454216,9624.826057251716
7729.898437664746,-3628.5501585259403,5673.767191545582,-1186.8838118426668,0.17125275985118907,1.6484447707009326,7.458408214796622,-2256.993022349426,4275.141153446153,4832.94263601135,-3.6871268935411927,4.056320781973794,-5.311727919627391,6330.531907709583
7967.600694001951,-3461.059404933818,5862.026526164691,606.903922022467,1.2300331505107058,-0.07436245324806647,7.545182970236727,-3044.1944249609273,5078.445815983425,3415.5306415285995,-2.8971271724171146,2.6624458132732784,-6.544324534420563,2945.5320725498404
8164.202070761247,-3137.8553197516603,5706.405694468281,2063.6924373210713,2.0447058676042857,-1.5025565059268735,7.21452325302152,-3536.064041436583,5475.6708005418395,2056.9652622255235,-2.086282764687502,1.361937273444364,-7.2205377853989035,460.27603911778033
8311.11014438018,-2796.5439913262694,5409.778732301478,3090.9074598861816,2.5914069477147854,-2.526625664347218,6.738314369608115,-3793.6064308115956,5601.182489015545,973.2318935194875,-1.4119251126453778,0.3428269113818333,-7.500106779841054,2348.4715690642684
8401.904327098453,-2547.25062327757,5152.8910590066735,3685.680975260846,2.8952257237313272,-3.1271611082603306,6.351946050298523,-3902.048439679957,5603.415685796415,288.41229597216784,-0.9747444986188164,-0.29369219206806896,-7.571981006826335,3685.089421160435
8432.61647745245,-2456.846024271684,5053.827476723311,3878.5440001069082,2.9913789899519885,-3.323282442867516,6.206189201918444,-3929.678071159773,5591.09302293436,55.73545551664238,-0.8243389658790697,-0.5086788052510927,-7.578609111249785,4131.797874301012
8463.328627806446,-2363.5423826666783,4948.80042835802,4066.817415529465,3.083995029047343,-3.5154670860775763,6.053100098267722,-3952.672900062837,5572.176019306083,-177.00732258390838,-0.6729525039951584,-0.7230777978129959,-7.576273582638145,4574.273858934625
8554.12281052472,-2071.8372230437203,4604.67002563589,4594.448325312274,3.336069646018953,-4.0584165247608235,5.5594661209869365,-3993.3101454408297,5477.937557082971,-862.7909429665401,-0.22142276881225975,-1.3509994819712596,-7.517020048830871,5851.163542769015
8701.030884143653,-1556.0491897313473,3949.1434003433574,5345.475415855841,3.6699794732612405,-4.845703318818739,4.642023382468775,-3971.9212099209835,5206.592339845258,-1950.4780412186185,0.5119367995258698,-2.334725800334687,-7.257271095658908,7787.718041967516
8897.632260902948,-802.8983645241408,2909.1542890187934,6121.8548115881895,3.9607973740569853,-5.691191349858583,3.22437243471295,-3776.495542980565,4625.967878241347,-3318.7033505796853,1.467984649233225,-3.5479325991753683,-6.605299644176309,10045.589454737723
9135.334517240153,155.70769770350734,1470.2374614269484,6664.172103263958,4.057343715540221,-6.344335451430286,1.3121857342384007,-3299.145416625898,3630.198295669505,-4753.585506392341,2.5245105291464474,-4.780746011343343,-5.396581069337959,12122.979406066715
<<<<<<< HEAD
9403.748923931356,1221.6055142283076,-272.81094889640207,6713.4264591974825,3.825402577886931,-6.546081427043869,-0.9474211256562246,-2484.481340484093,2204.1883276082826,-5967.835242790382,3.4998958472966586,-5.764716699147723,-3.5834053663428143,13441.912198224662
9691.144483408925,2240.0378038024824,-2108.1731172002624,6102.792862111655,3.2012303570089657,-6.116799335398907,-3.2650586395191636,-1369.0675499426336,463.26930059887206,-6674.854810339883,4.195505751238959,-6.246257523862239,-1.2948768609239758,13524.283256564635
9984.96063064679,3044.7506709461095,-3761.3036328390226,4835.112426123606,2.22749044520036,-5.035347578852641,-5.286226363394041,-85.42744074945824,-1363.968975293517,-6692.196105596435,4.463802011104875,-6.080143015784993,1.1777432695869874,12182.941781715634
10272.35619012436,3519.1667146043847,-4992.514165684043,3095.171928701478,1.0459115745841325,-3.4595786285879484,-6.717896649554594,1179.9423772952998,-3012.106287037387,-6017.579615352648,4.266364859270467,-5.290805331184166,3.476754370225054,9614.376036422007
10540.770596815562,3639.5976707911873,-5685.828448895911,1181.0950177132709,-0.15497425742584858,-1.6683011172839843,-7.437355191744943,2255.5144659250072,-4276.983492768478,-4829.61767823944,3.6877559967787032,-4.06318492454412,5.308761439901633,6326.863167612007
10778.472853152767,3476.524399819385,-5879.900763643145,-607.3901306248517,-1.2087922591320601,0.044434878042300986,-7.52262920874926,3042.8826585961488,-5081.77487902391,-3412.9526213174977,2.897996857015592,-2.668216417172408,6.54080972446172,2948.9372622373435
10975.074229912065,3157.9877888084347,-5731.23406474121,-2060.0585816060643,-2.018501221089215,1.461501813786945,-7.19621257889802,3534.9966088235687,-5480.115021791162,-2055.171585304891,2.088001345093921,-1.367636580440989,7.216045519363321,453.01247977754394
11121.982303530996,2820.779382709537,-5441.274577051784,-3085.068671818386,-2.561935023145366,2.47700872092199,-6.727254962287912,3792.8677892150777,-5606.49687893912,-972.148619545402,1.4147409534967237,-0.34903529567154234,7.494971407207871,2331.6700938170266
11212.77648624927,2574.2365228422145,-5189.117985260939,-3679.11147819453,-2.8642484446375747,3.0726886471112995,-6.347154368859787,3901.6042089930656,-5609.3175976924,-287.8073609993391,0.9784296085997468,0.28695202381766266,7.566618513416558,3665.9809470085993
11243.488636603266,2484.7902771918884,-5091.751381643203,-3871.8638990356503,-2.960014524507628,3.267302966990203,-6.203812423194384,3929.352068618943,-5597.205459408382,-55.296003489098325,0.8283479254901739,0.50172700005383,7.5732125178127845,4111.986514483848
11274.200786957263,2392.4558012763646,-4988.466329395875,-4060.1031703646418,-3.0523138664049174,3.4580659532180174,-6.0532797992070915,3952.475289785208,-5578.5057143132935,177.2806014228658,0.6772990061298316,0.715900518362148,7.570867941422872,4553.814720614931
11364.994969675536,2103.6565869702017,-4649.72071762487,-4588.120537866414,-3.3039112299863356,3.997406638000724,-5.5679724599563425,3993.555322000188,-5484.95257923706,862.5769343531754,0.22683718620347904,1.3430899856106635,7.511752076961794,5829.187973035449
11511.903043294467,1592.5568914635767,-4003.454785860433,-5341.510882465688,-3.6387218249985382,4.781221351569676,-4.6660088229972905,3973.0992627450782,-5214.865918912873,1949.5394438844835,-0.5046408801997752,2.3255220483352708,7.25282699997285,7764.915567868134
11708.504420053765,845.144621136034,-2976.150015876211,-6124.838389238404,-3.934427446408964,5.627863035407084,-3.2712110857314647,3779.363247135238,-4636.2178932831575,3317.1006664841143,-1.4581331921288296,3.537135176902009,6.603262125255248,10025.750716766166
11946.20667639097,-108.45775689913476,-1551.133186733683,-6681.527459377353,-4.042596696313018,6.292589531428562,-1.385566771766332,3304.6791356227573,-3643.1647446827187,4752.032961113633,-2.5121145672747054,4.7689779774852665,5.399368139938371,12114.140637105329
12214.621083082173,-1172.849754345392,181.22284453701116,-6753.626486479979,-3.8297026985156073,6.520116863626595,0.8527572579741977,2493.561281015698,-2220.2284051133415,5967.962278522349,-3.4862558804058144,5.754090384253077,3.593310083553726,13455.421163623912
12502.016642559742,-2195.83130257212,2014.3520699905798,-6171.406089579302,-3.2285390927896858,6.128206819790574,3.1655300838998035,1381.9442645683737,-481.8105924220869,6678.953380942175,-4.18325341298631,6.240068085578034,1.3124030411060075,13570.668537978207
12795.832789797607,-3011.6672394370216,3676.681164071494,-4930.906770983459,-2.274727798142869,5.08573760252903,5.204481679338905,101.32653839419456,1344.6429794429198,6702.303217934541,-4.455965824238954,6.0814048120178255,-1.155013518141281,12266.242578786836
13083.228349275176,-3501.398050456326,4926.793643446329,-3209.597453931175,-1.103340233221258,3.538310461997457,6.672444923025801,-1162.6737764977017,2994.3533585392915,6034.417569257126,-4.264923538665838,5.3005362873136574,-3.4535052107590216,9729.119715229426
13351.642755966379,-3637.2847109306394,5643.084667876054,-1302.089511432965,0.09908741318100901,1.7578898537969558,7.434358684049669,-2238.72831934596,4262.812586162683,4852.22811629764,-3.6927678731368494,4.079852574729413,-5.289741394792412,6460.397546822903
13589.345012303584,-3486.4554656294326,5858.154362431172,490.09739312547714,1.162850575833815,0.040427176604669664,7.555865425895924,-3027.8948337906827,5072.0781489640485,3439.30550307118,-2.9079244037519234,2.68877353291375,-6.5287639887338695,3086.4254635776756
13785.94638906288,-3175.746669454857,5725.021076084171,1951.79024896514,1.9852981862404118,-1.3895208221782203,7.253533561809736,-3522.261939308653,5474.590908902482,2083.20204570369,-2.1007895736710473,1.3891833465084291,-7.211156731039374,447.27749909709496
13932.854462681813,-2842.613349408925,5444.675029231121,2986.222470545643,2.539734460418194,-2.4185205826065497,6.797333086328589,-3782.111344275589,5604.101398286694,1000.4865032270468,-1.4287546056057467,0.36989661187092465,-7.495662969237829,2202.548655855631
14023.648645400086,-2597.765702470199,5197.405277413318,3586.885936114222,2.8490537589138576,-3.0235890138315935,6.422554942604912,-3892.137700632556,5608.772768495862,315.92890367568066,-0.9927843894890805,-0.26710087552968415,-7.570658431317744,3541.7202021624335
14054.360795754083,-2508.748995723243,5101.495608732376,3781.9754754383316,2.947179223440928,-3.2214901759706525,6.280556499090915,-3920.327076375748,5597.263410897296,83.27639774940839,-0.8427463701003242,-0.48231231445727546,-7.578347010097148,3989.8262191151807
14085.07294610808,-2416.7718629094516,4999.565945779636,3972.5894712069235,3.041819884245932,-3.415575631521372,6.131136283151081,-3943.8926008172234,5579.152324110446,-149.47462204266265,-0.6917054810160997,-0.6969675686820992,-7.577072181176512,4433.895635550315
14175.867128826352,-2128.61446995942,4664.226573271013,4507.779038231527,3.300161968421373,-3.964827917224826,5.64778328004787,-3986.2744046969215,5487.243949766304,-835.4727989228619,-0.2410652128369928,-1.325827457650023,-7.52094318271031,5716.519765591289
14322.775202445286,-1617.3115407095888,4021.5809305283833,5272.887597752567,3.644962314858241,-4.7643243582763235,4.74497076773062,-3967.851543053676,5219.4529610687205,-1924.102129193141,0.4912909670084254,-2.3116203675270928,-7.266145123678891,7665.2851762953105
14519.376579204582,-867.5635113647272,2995.7128616896016,6071.0823317283475,3.9513314306203196,-5.629490048682272,3.3424452005120395,-3776.5472625224584,4643.021270111013,-3294.692767123862,1.4468739050430184,-3.5285573960531993,-6.62038732588277,9944.523852816468
14757.078835541786,91.08664471119046,1568.2496408584775,6642.900617483421,4.067168641370576,-6.310219367308965,1.4408657191600616,-3304.150024654308,3651.199491908369,-4733.9591492683985,2.5041928745161255,-4.76709766970886,-5.41815970002431,12054.013865734894
15025.49324223299,1162.4595667873307,-170.14726137351659,6727.1068824493395,3.8560596518058654,-6.545782377728197,-0.8176150217581221,-2494.6302866278074,2227.8566809341582,-5954.784217988345,3.4821664222768987,-5.758634848599347,-3.6104504371368917,13414.73410048204
15312.888801710558,2192.5623709572023,-2010.6537661598074,6152.426991958898,3.2510888544539145,-6.152582063905869,-3.1468001357158513,-1383.7046301559133,487.4464702674111,-6670.103181853914,4.182266111850923,-6.248823484270693,-1.3250944391983763,13544.278146613362
15606.704948948423,3014.1852920114443,-3679.2935021109156,4916.217859950824,2.2917045283503694,-5.104183733045912,-5.192178411195506,-103.10565249336837,-1341.8193821881039,-6696.415307168703,4.456524830008788,-6.091254291074296,1.1474381083097722,12248.858606747208
15894.100508425992,3508.2920438855917,-4934.115755269542,3198.7018075892397,1.1175459794956335,-3.5536376773954466,-6.657228306642286,1161.1093048507753,-2994.2252551689267,-6030.147535115521,4.265676367806512,-5.309148137208195,3.4494552429631193,9718.235547317512
16162.514915117195,3648.1387872609903,-5654.880058830562,1296.0539475648197,-0.08302547154588096,-1.7772335738476883,-7.413489392465792,2237.339524760029,-4264.752475999443,-4848.848526529272,3.6933148285317023,-4.086629983839977,5.28678713798305,6456.209078998977
16400.217171454402,3501.659676185783,-5875.6025678496435,-490.8386579770594,-1.1419381550840344,-0.06954322223972986,-7.533155186615326,3026.6524216446105,-5075.484364613529,-3436.674712765249,2.9087061132511836,-2.694461556355804,6.525220922914073,3089.2994501515345
16596.818548213698,3195.55334049962,-5749.250530199553,-1948.3398741839774,-1.9594060066831194,1.3493832284355272,-7.234636735261029,3521.2466659701827,-5479.097262405796,-2081.3644169499726,2.1024223874091668,-1.3948140258369062,7.206603529501908,443.57012899182206
16743.72662183263,2866.4825544033565,-5475.438649966682,-2980.454857532615,-2.5104881256532208,2.3697807008933793,-6.785332742670944,3781.4126345463696,-5609.468962434185,-999.369839801703,1.431490444196586,-0.3760524710314272,7.490445372096161,2186.266000213269
16834.520804550903,2624.368601624947,-5232.823620442278,-3580.2922765741687,-2.8182172374916044,2.969912844144089,-6.416609378348061,3891.7263578009074,-5614.723614348692,-315.29856302267314,0.996394679172012,0.26040128577444505,7.5652026626499795,3523.099095542995
16865.2329549049,2536.3064391068715,-5138.587017069039,-3775.2346610774216,-2.9159218583732933,3.1662699499259306,-6.276957186715667,3920.0316919698375,-5603.423599944867,-82.81445730138464,0.8466825183853112,0.4753967651312922,7.572853837459522,3970.4830418280126
16895.945105258896,2445.2957362543066,-5038.37665362297,-3965.7758882774506,-3.0102098341644825,3.3588918822531073,-6.130027151813353,3943.7234024948243,-5585.528725006588,149.7673739989957,0.6959813019305733,0.689822100986193,7.571566893317536,4413.882327820197
16986.73928797717,2160.043130610332,-4708.3634938157,-4501.226416065993,-3.2679559311859214,3.904384411678776,-5.654822152084179,3986.541877075313,-5494.3034034663015,835.2688487028465,0.24641589961883173,1.3179360565621556,7.515567962301203,5694.908333179735
17133.6473615961,1653.4516273339004,-4074.918004820809,-5268.46534465607,-3.6134345030894033,4.700086700349531,-4.767273160020235,3969.0434480084255,-5227.770009402817,1923.1572077088176,-0.4840458065041632,2.3024114754407035,7.2615864611610546,7642.6741498069105
17330.2487383554,909.527217462956,-3061.73817907355,-6073.263481309607,-3.9243671923172068,5.565863933580643,-3.3875010849335734,3779.4207173744812,-4653.318806711337,3293.061053199764,-1.4370537040797038,3.5177243129980873,6.618235492547925,9924.588297801502
17567.950994692605,-43.933679474726,-1648.3312967775232,-6659.048582533515,-4.051469928189099,6.257458689738349,-1.5126848166420734,3309.684957905409,-3664.225814818348,4732.351829285624,-2.4918038696898015,4.755263025718812,5.420847007207554,12044.691445414604
17836.365401383806,-1113.5074528247437,79.00247114452003,-6765.763071236306,-3.8591633489542545,6.518108907646432,0.7238298434375381,2503.71299451946,-2243.9777273970576,5954.833483525743,-3.4685086667522866,5.747921008269081,3.6202854172730667,13427.363757511202
18123.760960861375,-2147.811979370179,1916.7198358825908,-6219.393037593548,-3.2772302545972822,6.161906971173064,3.047076614483189,1396.5922952842202,-506.0947420465011,6674.109420401482,-4.16997586482198,6.24254411697173,1.3425891084888604,13589.526767902478
18417.57710809924,-2980.2609084834235,3593.9565183804198,-5010.593247171056,-2.3381391119035233,5.15265701940229,5.1090989895419625,119.02888130303529,1322.3619892444958,6706.426109863107,-4.448638068035249,6.092442457715489,-1.124705574320025,12331.029215721941
18704.97266757681,-3489.5332970221966,4867.21612168152,-3312.2181464532327,-1.174765958613397,3.631126035466386,6.609641969539069,-1143.8010828064503,2976.323430629062,6046.893392108569,-4.26417865587866,5.318831857950631,-3.426181851585939,9832.136267420512
18973.387074268012,-3644.862528590494,5610.7418073534445,-1416.756605094095,0.02673659589284694,1.8664857973470679,7.408121454729787,-2220.4983660974226,4250.423464746475,4871.37466808778,-3.6982688081911927,4.103275706618379,-5.267734984692251,6589.37585583001
19211.089330605217,-3510.7794936110413,5852.481136454642,373.29555112240314,1.095144681646169,0.15488975519875897,7.564270804677152,-3011.5958642414766,5065.6265098661515,3462.9509904728625,-2.918576236395889,2.7150140702735017,-6.513143389883053,3227.118720022888
19407.690707364512,-3212.6942631493216,5741.81554210853,1839.4483331205959,1.9251142820989446,-1.2763591476907599,7.290319117473992,-3508.4320906197404,5473.412066908863,2109.3242900264463,-2.1151543775924635,1.4163648649879859,-7.201685431040398,482.0107054952513
19554.598780983448,-2887.8653548324532,5477.7936634301805,2880.7784242435046,2.487121437811427,-2.309954169705928,6.85423943749939,-3770.568124184292,5606.913256209956,1027.641315828537,-1.4454491898575959,0.3969208335978273,-7.491109171915692,2056.6850003939853
19645.39296370172,-2647.552926931013,5240.192892703361,3487.1443818256657,2.801852712204623,-2.9193546424742887,6.491150580637759,-3882.1668522837344,5614.01923281009,343.35619570593116,-1.0106956176397959,-0.2405425884117807,-7.569215164350113,3398.1497666257233
19676.105114055717,-2559.956143902046,5147.458500185638,3684.399187305584,2.9019228938352772,-3.1189692526532604,6.352948929779789,-3910.9120575683296,5603.3222319538545,110.73178260186621,-0.8610275313804308,-0.4559745586102593,-7.577960882082885,3847.5956572973405
19706.817264409714,-2469.3383753934636,5048.649609648903,3877.293730735473,2.998561999573634,-3.314890083307285,6.207238357841437,-3935.044439456619,5586.016245900449,-122.02362046606369,-0.7103347850088098,-0.6708817469756413,-7.577743568677943,4293.203517608906
19797.611447127987,-2184.8303028617615,4722.181942084404,4419.872275084606,3.2631020763247642,-3.870258037523892,5.734300087937528,-3979.1599469852913,5496.436329301674,-808.2244076768939,-0.26059242584778064,-1.3006669078858868,-7.524730612149229,5581.405168253553
19944.51952074692,-1678.1884813585898,4092.5823352787133,5198.81599525572,3.618706870393308,-4.68168508223442,4.84637267697433,-3963.687380021699,5232.199431556233,-1897.7752026924663,0.4707442424284688,-2.2885053436846046,-7.2748727828774085,7542.1375599172125
20141.120897506218,-932.093771517136,3081.1153765330882,6018.5608315632635,3.9405656628623307,-5.566211896032911,3.459375581832764,-3776.487449980931,4659.96512551443,-3270.7014896423148,1.425836679691495,-3.5091450664705235,-6.635320679317212,9842.445651366987
20378.823153843423,26.290819806005455,1665.5160876124432,6619.673363945393,4.075703182490595,-6.274248144642579,1.5689579316534357,-3309.029750460427,3672.1036841873747,-4714.315234658254,2.483913408702252,-4.753381672901111,-5.439584299771496,11983.741262329066
20647.237560534624,1102.8058251068824,-67.7062847833852,6738.763123462294,3.8855439105468963,-6.543470148551023,-0.6877276808371695,-2504.649801696234,2251.4501775261388,-5941.6757468987535,3.464432490803585,-5.7524568856199085,-3.6373544784259777,13386.028266106001
20934.633120012193,2144.2738495076806,-1912.7774852865618,6200.162673986099,3.3000135485343245,-6.186378379109594,-3.027755263257062,-1398.220111258769,511.579681915115,-6665.25719368006,4.168976945629459,-6.251272334117255,-1.3551982874034583,13562.661962445574
